date,temperature_2m,relative_humidity_2m,rain,precipitation
2024-03-09 21:00:00+00:00,16.672998,42.527225,0.0,0.0
2024-03-09 22:00:00+00:00,15.273,50.750443,0.0,0.0
2024-03-09 23:00:00+00:00,14.273,55.46084,0.0,0.0
2024-03-10 00:00:00+00:00,13.423,58.606857,0.0,0.0
2024-03-10 01:00:00+00:00,13.273,59.8011,0.0,0.0
2024-03-10 02:00:00+00:00,12.473001,63.013535,0.0,0.0
2024-03-10 03:00:00+00:00,11.673,67.11375,0.0,0.0
2024-03-10 04:00:00+00:00,12.523,64.79236,0.0,0.0
2024-03-10 05:00:00+00:00,14.973001,56.413635,0.0,0.0
2024-03-10 06:00:00+00:00,17.473,45.83514,0.0,0.0
2024-03-10 07:00:00+00:00,19.922998,40.427456,0.0,0.0
2024-03-10 08:00:00+00:00,22.373,35.38827,0.0,0.0
2024-03-10 09:00:00+00:00,24.573,28.920097,0.0,0.0
2024-03-10 10:00:00+00:00,26.172998,23.021877,0.0,0.0
2024-03-10 11:00:00+00:00,27.422998,18.15936,0.0,0.0
2024-03-10 12:00:00+00:00,28.123,14.221825,0.0,0.0
2024-03-10 13:00:00+00:00,28.573,11.081076,0.0,0.0
2024-03-10 14:00:00+00:00,28.073,11.237238,0.0,0.0
2024-03-10 15:00:00+00:00,25.623,18.315666,0.0,0.0
2024-03-10 16:00:00+00:00,24.223,30.892677,0.0,0.0
2024-03-10 17:00:00+00:00,23.123,37.60057,0.0,0.0
2024-03-10 18:00:00+00:00,22.172998,40.51453,0.0,0.0
2024-03-10 19:00:00+00:00,21.373,42.6882,0.0,0.0
2024-03-10 20:00:00+00:00,20.573,44.68743,0.0,0.0
2024-03-10 21:00:00+00:00,19.922998,47.79765,0.0,0.0
2024-03-10 22:00:00+00:00,19.272999,50.104343,0.0,0.0
2024-03-10 23:00:00+00:00,18.672998,51.664948,0.0,0.0
2024-03-11 00:00:00+00:00,18.272999,51.733727,0.0,0.0
2024-03-11 01:00:00+00:00,17.422998,60.59242,0.0,0.0
2024-03-11 02:00:00+00:00,17.323,60.772263,0.0,0.0
2024-03-11 03:00:00+00:00,17.573,60.021576,0.0,0.0
2024-03-11 04:00:00+00:00,18.123,58.369377,0.0,0.0
2024-03-11 05:00:00+00:00,19.973,52.534252,0.0,0.0
2024-03-11 06:00:00+00:00,22.373,45.49211,0.0,0.0
2024-03-11 07:00:00+00:00,25.473,34.95065,0.0,0.0
2024-03-11 08:00:00+00:00,27.272999,30.58972,0.0,0.0
2024-03-11 09:00:00+00:00,28.672998,26.88264,0.1,0.1
2024-03-11 10:00:00+00:00,29.573,22.477724,0.0,0.0
2024-03-11 11:00:00+00:00,28.922998,18.521917,0.0,0.0
2024-03-11 12:00:00+00:00,28.922998,21.622223,0.0,0.0
2024-03-11 13:00:00+00:00,30.073,18.342709,0.0,0.0
2024-03-11 14:00:00+00:00,30.022999,13.759541,0.0,0.0
2024-03-11 15:00:00+00:00,29.123,14.178289,0.0,0.0
2024-03-11 16:00:00+00:00,27.723,15.663632,0.0,0.0
2024-03-11 17:00:00+00:00,26.772999,16.621384,0.0,0.0
2024-03-11 18:00:00+00:00,24.522999,13.753736,0.0,0.0
2024-03-11 19:00:00+00:00,22.623,14.349551,0.0,0.0
2024-03-11 20:00:00+00:00,21.272999,17.194342,0.0,0.0
2024-03-11 21:00:00+00:00,19.723,20.54662,0.0,0.0
2024-03-11 22:00:00+00:00,19.172998,22.398804,0.0,0.0
2024-03-11 23:00:00+00:00,18.323,25.153925,0.0,0.0
2024-03-12 00:00:00+00:00,17.922998,26.273071,0.0,0.0
2024-03-12 01:00:00+00:00,16.272999,31.497038,0.0,0.0
2024-03-12 02:00:00+00:00,15.672999,33.6942,0.0,0.0
2024-03-12 03:00:00+00:00,15.173,36.867985,0.0,0.0
2024-03-12 04:00:00+00:00,15.323,38.67871,0.0,0.0
2024-03-12 05:00:00+00:00,16.573,37.411007,0.0,0.0
2024-03-12 06:00:00+00:00,18.022999,38.234932,0.0,0.0
2024-03-12 07:00:00+00:00,19.373,33.921482,0.0,0.0
2024-03-12 08:00:00+00:00,20.922998,27.800219,0.0,0.0
2024-03-12 09:00:00+00:00,22.223,23.637426,0.0,0.0
2024-03-12 10:00:00+00:00,23.272999,21.39098,0.0,0.0
2024-03-12 11:00:00+00:00,23.723,19.712767,0.0,0.0
2024-03-12 12:00:00+00:00,23.772999,18.80942,0.0,0.0
2024-03-12 13:00:00+00:00,23.823,18.752924,0.0,0.0
2024-03-12 14:00:00+00:00,23.073,19.548931,0.0,0.0
2024-03-12 15:00:00+00:00,21.973,20.746832,0.0,0.0
2024-03-12 16:00:00+00:00,21.022999,22.39606,0.0,0.0
2024-03-12 17:00:00+00:00,20.073,25.359907,0.0,0.0
2024-03-12 18:00:00+00:00,19.123,28.098152,0.0,0.0
2024-03-12 19:00:00+00:00,18.073,28.937574,0.0,0.0
2024-03-12 20:00:00+00:00,16.973,30.126999,0.0,0.0
2024-03-12 21:00:00+00:00,15.873,32.19358,0.0,0.0
2024-03-12 22:00:00+00:00,14.923,34.341076,0.0,0.0
2024-03-12 23:00:00+00:00,14.123,36.6925,0.0,0.0
2024-03-13 00:00:00+00:00,13.673,38.19425,0.0,0.0
2024-03-13 01:00:00+00:00,13.273,40.945694,0.0,0.0
2024-03-13 02:00:00+00:00,12.523,43.31612,0.0,0.0
2024-03-13 03:00:00+00:00,12.323,44.52718,0.0,0.0
2024-03-13 04:00:00+00:00,13.723001,40.635292,0.0,0.0
2024-03-13 05:00:00+00:00,15.973001,35.792583,0.0,0.0
2024-03-13 06:00:00+00:00,17.623,32.467983,0.0,0.0
2024-03-13 07:00:00+00:00,19.272999,28.860647,0.0,0.0
2024-03-13 08:00:00+00:00,21.073,25.728012,0.0,0.0
2024-03-13 09:00:00+00:00,22.522999,23.71798,0.0,0.0
2024-03-13 10:00:00+00:00,23.922998,21.637651,0.0,0.0
2024-03-13 11:00:00+00:00,24.873,20.29397,0.0,0.0
2024-03-13 12:00:00+00:00,25.323,19.82852,0.0,0.0
2024-03-13 13:00:00+00:00,25.073,19.48175,0.0,0.0
2024-03-13 14:00:00+00:00,24.473,20.265749,0.0,0.0
2024-03-13 15:00:00+00:00,23.422998,21.585674,0.0,0.0
2024-03-13 16:00:00+00:00,22.373,22.837078,0.0,0.0
2024-03-13 17:00:00+00:00,21.123,24.918629,0.0,0.0
2024-03-13 18:00:00+00:00,19.922998,27.420584,0.0,0.0
2024-03-13 19:00:00+00:00,18.522999,30.462896,0.0,0.0
2024-03-13 20:00:00+00:00,17.123,33.87328,0.0,0.0
2024-03-13 21:00:00+00:00,16.373,35.524734,0.0,0.0
2024-03-13 22:00:00+00:00,15.773,37.17718,0.0,0.0
2024-03-13 23:00:00+00:00,15.073,39.164097,0.0,0.0
2024-03-14 00:00:00+00:00,14.523,40.43153,0.0,0.0
2024-03-14 01:00:00+00:00,13.973001,36.381996,0.0,0.0
2024-03-14 02:00:00+00:00,15.973001,30.953585,0.0,0.0
2024-03-14 03:00:00+00:00,16.172998,30.673199,0.0,0.0
2024-03-14 04:00:00+00:00,16.623,30.026108,0.0,0.0
2024-03-14 05:00:00+00:00,18.623,26.565998,0.0,0.0
2024-03-14 06:00:00+00:00,21.373,23.57997,0.0,0.0
2024-03-14 07:00:00+00:00,23.873,21.781172,0.0,0.0
2024-03-14 08:00:00+00:00,25.922998,20.123194,0.0,0.0
2024-03-14 09:00:00+00:00,27.522999,20.23775,0.0,0.0
2024-03-14 10:00:00+00:00,28.823,20.064636,0.0,0.0
2024-03-14 11:00:00+00:00,29.772999,20.08975,0.0,0.0
2024-03-14 12:00:00+00:00,30.123,20.317839,0.0,0.0
2024-03-14 13:00:00+00:00,29.823,20.743292,0.0,0.0
2024-03-14 14:00:00+00:00,29.073,20.917818,0.0,0.0
2024-03-14 15:00:00+00:00,27.623,21.974941,0.0,0.0
2024-03-14 16:00:00+00:00,26.473,23.758892,0.0,0.0
2024-03-14 17:00:00+00:00,25.223,25.675081,0.0,0.0
2024-03-14 18:00:00+00:00,23.723,26.457096,0.0,0.0
2024-03-14 19:00:00+00:00,22.323,26.921751,0.0,0.0
2024-03-14 20:00:00+00:00,21.623,27.502195,0.0,0.0
2024-03-14 21:00:00+00:00,20.823,29.092014,0.0,0.0
2024-03-14 22:00:00+00:00,19.922998,31.980278,0.0,0.0
2024-03-14 23:00:00+00:00,19.073,35.426086,0.0,0.0
2024-03-15 00:00:00+00:00,18.172998,38.956852,0.0,0.0
2024-03-15 01:00:00+00:00,17.922998,40.55672,0.0,0.0
2024-03-15 02:00:00+00:00,17.422998,42.593243,0.0,0.0
2024-03-15 03:00:00+00:00,16.973,44.439133,0.0,0.0
2024-03-15 04:00:00+00:00,17.522999,43.82683,0.0,0.0
2024-03-15 05:00:00+00:00,19.172998,39.934036,0.0,0.0
2024-03-15 06:00:00+00:00,21.123,34.06697,0.0,0.0
2024-03-15 07:00:00+00:00,23.422998,29.00282,0.0,0.0
2024-03-15 08:00:00+00:00,25.573,24.970697,0.0,0.0
2024-03-15 09:00:00+00:00,27.823,21.71964,0.0,0.0
2024-03-15 10:00:00+00:00,29.272999,20.035742,0.0,0.0
2024-03-15 11:00:00+00:00,30.223,19.576956,0.0,0.0
2024-03-15 12:00:00+00:00,30.723,19.29211,0.0,0.0
2024-03-15 13:00:00+00:00,29.123,20.068811,0.0,0.0
2024-03-15 14:00:00+00:00,28.522999,20.273703,0.0,0.0
2024-03-15 15:00:00+00:00,27.272999,21.502493,0.0,0.0
2024-03-15 16:00:00+00:00,26.172998,23.184732,0.0,0.0
2024-03-15 17:00:00+00:00,24.922998,25.683718,0.0,0.0
2024-03-15 18:00:00+00:00,23.973,28.453304,0.0,0.0
2024-03-15 19:00:00+00:00,23.522999,30.271566,0.0,0.0
2024-03-15 20:00:00+00:00,22.323,33.58682,0.0,0.0
2024-03-15 21:00:00+00:00,21.323,36.451015,0.0,0.0
2024-03-15 22:00:00+00:00,20.573,38.83583,0.0,0.0
2024-03-15 23:00:00+00:00,19.922998,40.70737,0.0,0.0
2024-03-16 00:00:00+00:00,18.522999,45.343414,0.0,0.0
2024-03-16 01:00:00+00:00,17.723,48.67301,0.0,0.0
2024-03-16 02:00:00+00:00,16.922998,51.372753,0.0,0.0
2024-03-16 03:00:00+00:00,16.672998,52.55331,0.0,0.0
2024-03-16 04:00:00+00:00,17.973,48.243057,0.0,0.0
2024-03-16 05:00:00+00:00,20.672998,40.50253,0.0,0.0
2024-03-16 06:00:00+00:00,23.022999,34.610474,0.0,0.0
2024-03-16 07:00:00+00:00,25.422998,29.561298,0.0,0.0
2024-03-16 08:00:00+00:00,27.522999,25.671722,0.0,0.0
2024-03-16 09:00:00+00:00,29.823,22.310034,0.0,0.0
2024-03-16 10:00:00+00:00,32.173,18.652597,0.0,0.0
2024-03-16 11:00:00+00:00,33.123,16.957209,0.0,0.0
2024-03-16 12:00:00+00:00,33.273003,17.71531,0.0,0.0
2024-03-16 13:00:00+00:00,32.923,17.268894,0.0,0.0
2024-03-16 14:00:00+00:00,32.273003,18.871796,0.0,0.0
2024-03-16 15:00:00+00:00,31.672998,18.9238,0.0,0.0
2024-03-16 16:00:00+00:00,30.123,22.85405,0.0,0.0
2024-03-16 17:00:00+00:00,28.022999,28.590786,0.0,0.0
2024-03-16 18:00:00+00:00,26.772999,31.71529,0.0,0.0
2024-03-16 19:00:00+00:00,25.973,35.926254,0.0,0.0
2024-03-16 20:00:00+00:00,24.422998,41.287113,0.0,0.0
2024-03-16 21:00:00+00:00,24.022999,42.714306,0.0,0.0
2024-03-16 22:00:00+00:00,23.522999,44.757233,0.0,0.0
2024-03-16 23:00:00+00:00,22.922998,46.874302,0.0,0.0
2024-03-17 00:00:00+00:00,22.272999,50.236923,0.0,0.0
2024-03-17 01:00:00+00:00,22.223,53.119877,0.0,0.0
2024-03-17 02:00:00+00:00,21.022999,56.977005,0.0,0.0
2024-03-17 03:00:00+00:00,20.623,59.36372,0.1,0.1
2024-03-17 04:00:00+00:00,20.623,61.34035,0.2,0.2
2024-03-17 05:00:00+00:00,21.422998,57.639366,0.0,0.0
2024-03-17 06:00:00+00:00,21.623,52.615746,0.0,0.0
2024-03-17 07:00:00+00:00,22.573,47.72104,0.0,0.0
2024-03-17 08:00:00+00:00,21.573,53.3025,0.0,0.0
2024-03-17 09:00:00+00:00,22.272999,52.958458,0.2,0.2
2024-03-17 10:00:00+00:00,23.422998,49.71959,0.2,0.2
2024-03-17 11:00:00+00:00,24.022999,46.86447,0.0,0.0
2024-03-17 12:00:00+00:00,24.522999,44.149994,0.0,0.0
2024-03-17 13:00:00+00:00,24.223,43.630863,0.0,0.0
2024-03-17 14:00:00+00:00,23.922998,44.129982,0.0,0.0
2024-03-17 15:00:00+00:00,23.172998,48.841816,0.0,0.0
2024-03-17 16:00:00+00:00,21.373,59.542156,0.0,0.0
2024-03-17 17:00:00+00:00,20.623,64.20492,0.1,0.1
2024-03-17 18:00:00+00:00,19.772999,69.67451,0.4,0.4
2024-03-17 19:00:00+00:00,19.373,72.3582,0.1,0.1
2024-03-17 20:00:00+00:00,19.373,72.827675,0.0,0.0
2024-03-17 21:00:00+00:00,19.522999,73.562965,0.0,0.0
2024-03-17 22:00:00+00:00,19.373,75.945076,0.4,0.4
2024-03-17 23:00:00+00:00,18.772999,76.09386,1.2,1.2
2024-03-18 00:00:00+00:00,18.522999,77.04388,0.0,0.0
2024-03-18 01:00:00+00:00,18.823,73.20323,0.2,0.2
2024-03-18 02:00:00+00:00,18.373,73.60124,0.0,0.0
2024-03-18 03:00:00+00:00,18.223,73.575096,0.0,0.0
2024-03-18 04:00:00+00:00,18.772999,69.93499,0.0,0.0
2024-03-18 05:00:00+00:00,19.672998,65.6927,0.0,0.0
2024-03-18 06:00:00+00:00,21.473,56.52921,0.0,0.0
2024-03-18 07:00:00+00:00,22.623,50.496277,0.0,0.0
2024-03-18 08:00:00+00:00,23.473,48.44168,0.0,0.0
2024-03-18 09:00:00+00:00,25.873,42.384785,0.0,0.0
2024-03-18 10:00:00+00:00,27.223,37.50022,0.0,0.0
2024-03-18 11:00:00+00:00,27.623,34.97054,0.0,0.0
2024-03-18 12:00:00+00:00,27.323,36.912834,0.0,0.0
2024-03-18 13:00:00+00:00,27.422998,32.76606,0.0,0.0
2024-03-18 14:00:00+00:00,26.973,32.971207,0.0,0.0
2024-03-18 15:00:00+00:00,25.922998,35.07775,0.0,0.0
2024-03-18 16:00:00+00:00,25.272999,35.728447,0.0,0.0
2024-03-18 17:00:00+00:00,24.873,36.5903,0.0,0.0
2024-03-18 18:00:00+00:00,23.772999,40.01541,0.0,0.0
2024-03-18 19:00:00+00:00,22.772999,44.848022,0.0,0.0
2024-03-18 20:00:00+00:00,21.823,49.95082,0.0,0.0
2024-03-18 21:00:00+00:00,21.172998,53.552372,0.0,0.0
2024-03-18 22:00:00+00:00,20.723,54.69102,0.0,0.0
2024-03-18 23:00:00+00:00,20.973,52.795612,0.0,0.0
2024-03-19 00:00:00+00:00,20.823,51.88627,0.0,0.0
2024-03-19 01:00:00+00:00,21.422998,52.38988,0.0,0.0
2024-03-19 02:00:00+00:00,20.672998,56.330147,0.0,0.0
2024-03-19 03:00:00+00:00,20.723,55.236748,0.0,0.0
2024-03-19 04:00:00+00:00,20.922998,54.741966,0.0,0.0
2024-03-19 05:00:00+00:00,21.772999,51.45032,0.0,0.0
2024-03-19 06:00:00+00:00,23.223,43.35234,0.0,0.0
2024-03-19 07:00:00+00:00,23.272999,41.1015,0.0,0.0
2024-03-19 08:00:00+00:00,23.672998,39.05517,0.0,0.0
2024-03-19 09:00:00+00:00,23.623,39.17296,0.0,0.0
2024-03-19 10:00:00+00:00,23.772999,38.69001,0.0,0.0
2024-03-19 11:00:00+00:00,24.123,37.757088,0.0,0.0
2024-03-19 12:00:00+00:00,23.672998,40.25701,0.1,0.1
2024-03-19 13:00:00+00:00,23.672998,42.05059,0.1,0.1
2024-03-19 14:00:00+00:00,23.623,41.6165,0.0,0.0
2024-03-19 15:00:00+00:00,23.223,42.633007,0.0,0.0
2024-03-19 16:00:00+00:00,22.473,45.065422,0.0,0.0
2024-03-19 17:00:00+00:00,23.123,43.46957,0.0,0.0
2024-03-19 18:00:00+00:00,21.223,49.79006,0.0,0.0
2024-03-19 19:00:00+00:00,22.522999,45.991905,0.0,0.0
2024-03-19 20:00:00+00:00,20.373,52.639004,0.0,0.0
2024-03-19 21:00:00+00:00,18.973,56.84549,0.0,0.0
2024-03-19 22:00:00+00:00,18.723,57.933132,0.0,0.0
2024-03-19 23:00:00+00:00,17.672998,62.920242,0.0,0.0
2024-03-20 00:00:00+00:00,17.473,64.144714,0.0,0.0
2024-03-20 01:00:00+00:00,19.573,56.429005,0.0,0.0
2024-03-20 02:00:00+00:00,19.522999,58.322155,0.0,0.0
2024-03-20 03:00:00+00:00,17.522999,73.45258,0.0,0.0
2024-03-20 04:00:00+00:00,16.973,80.39011,0.0,0.0
2024-03-20 05:00:00+00:00,17.922998,76.45252,0.0,0.0
2024-03-20 06:00:00+00:00,19.522999,67.8384,0.0,0.0
2024-03-20 07:00:00+00:00,21.272999,58.553665,0.0,0.0
2024-03-20 08:00:00+00:00,22.123,53.97367,0.0,0.0
2024-03-20 09:00:00+00:00,23.422998,48.908962,0.0,0.0
2024-03-20 10:00:00+00:00,24.373,45.73997,0.0,0.0
2024-03-20 11:00:00+00:00,24.973,43.121292,0.0,0.0
2024-03-20 12:00:00+00:00,25.123,41.62099,0.0,0.0
2024-03-20 13:00:00+00:00,24.672998,42.19018,0.0,0.0
2024-03-20 14:00:00+00:00,23.772999,44.52987,0.0,0.0
2024-03-20 15:00:00+00:00,22.672998,47.906895,0.0,0.0
2024-03-20 16:00:00+00:00,22.022999,49.673653,0.0,0.0
2024-03-20 17:00:00+00:00,21.373,51.515526,0.0,0.0
2024-03-20 18:00:00+00:00,20.272999,56.41668,0.0,0.0
2024-03-20 19:00:00+00:00,19.223,61.41992,0.0,0.0
2024-03-20 20:00:00+00:00,18.223,64.31041,0.0,0.0
2024-03-20 21:00:00+00:00,17.323,67.38779,0.0,0.0
2024-03-20 22:00:00+00:00,16.522999,70.42463,0.0,0.0
2024-03-20 23:00:00+00:00,15.823001,71.46993,0.0,0.0
2024-03-21 00:00:00+00:00,15.223001,70.8815,0.0,0.0
2024-03-21 01:00:00+00:00,14.873,67.10204,0.0,0.0
2024-03-21 02:00:00+00:00,14.623,67.04946,0.0,0.0
2024-03-21 03:00:00+00:00,14.473001,66.79121,0.0,0.0
2024-03-21 04:00:00+00:00,14.523,65.678894,0.2,0.2
2024-03-21 05:00:00+00:00,15.423,58.098373,0.1,0.1
2024-03-21 06:00:00+00:00,16.672998,49.911686,0.0,0.0
2024-03-21 07:00:00+00:00,18.223,42.970737,0.0,0.0
2024-03-21 08:00:00+00:00,19.623,38.162334,0.0,0.0
2024-03-21 09:00:00+00:00,21.172998,34.4397,0.0,0.0
2024-03-21 10:00:00+00:00,21.973,32.453487,0.0,0.0
2024-03-21 11:00:00+00:00,22.823,30.604582,0.0,0.0
2024-03-21 12:00:00+00:00,23.223,29.664728,0.0,0.0
2024-03-21 13:00:00+00:00,23.573,25.952877,0.0,0.0
2024-03-21 14:00:00+00:00,23.073,25.091045,0.0,0.0
2024-03-21 15:00:00+00:00,22.223,24.859818,0.0,0.0
2024-03-21 16:00:00+00:00,21.623,25.055288,0.0,0.0
2024-03-21 17:00:00+00:00,20.973,25.607855,0.0,0.0
2024-03-21 18:00:00+00:00,20.473,25.377949,0.0,0.0
2024-03-21 19:00:00+00:00,19.573,26.158297,0.0,0.0
2024-03-21 20:00:00+00:00,18.823,26.91487,0.0,0.0
2024-03-21 21:00:00+00:00,18.172998,27.526293,0.0,0.0
2024-03-21 22:00:00+00:00,17.073,29.395395,0.0,0.0
2024-03-21 23:00:00+00:00,16.922998,30.666265,0.0,0.0
2024-03-22 00:00:00+00:00,15.922999,33.767338,0.0,0.0
2024-03-22 01:00:00+00:00,16.323,42.726463,0.0,0.0
2024-03-22 02:00:00+00:00,16.022999,40.5791,0.0,0.0
2024-03-22 03:00:00+00:00,15.823001,45.528717,0.0,0.0
2024-03-22 04:00:00+00:00,17.073,38.093925,0.1,0.1
2024-03-22 05:00:00+00:00,18.672998,36.708103,0.0,0.0
2024-03-22 06:00:00+00:00,20.172998,34.513805,0.0,0.0
2024-03-22 07:00:00+00:00,22.473,32.03397,0.0,0.0
2024-03-22 08:00:00+00:00,25.272999,28.222525,0.0,0.0
2024-03-22 09:00:00+00:00,26.922998,25.77672,0.0,0.0
2024-03-22 10:00:00+00:00,27.873,24.978954,0.0,0.0
2024-03-22 11:00:00+00:00,28.723,23.69172,0.0,0.0
2024-03-22 12:00:00+00:00,29.172998,23.484064,0.0,0.0
2024-03-22 13:00:00+00:00,29.223,22.155817,0.0,0.0
2024-03-22 14:00:00+00:00,28.672998,23.353302,0.0,0.0
2024-03-22 15:00:00+00:00,27.272999,26.778187,0.0,0.0
2024-03-22 16:00:00+00:00,25.473,33.33324,0.0,0.0
2024-03-22 17:00:00+00:00,24.723,37.294544,0.0,0.0
2024-03-22 18:00:00+00:00,23.723,39.46637,0.0,0.0
2024-03-22 19:00:00+00:00,23.823,38.44381,0.0,0.0
2024-03-22 20:00:00+00:00,23.223,40.949383,0.0,0.0
2024-03-22 21:00:00+00:00,21.373,46.448715,0.0,0.0
2024-03-22 22:00:00+00:00,22.422998,44.006866,0.0,0.0
2024-03-22 23:00:00+00:00,21.772999,46.40317,0.0,0.0
2024-03-23 00:00:00+00:00,20.123,52.048824,0.0,0.0
2024-03-23 01:00:00+00:00,21.373,39.333607,0.0,0.0
2024-03-23 02:00:00+00:00,18.623,50.098736,0.0,0.0
2024-03-23 03:00:00+00:00,17.873,54.323933,0.0,0.0
2024-03-23 04:00:00+00:00,19.422998,48.31191,0.0,0.0
2024-03-23 05:00:00+00:00,21.723,42.642254,0.0,0.0
2024-03-23 06:00:00+00:00,23.672998,37.24852,0.0,0.0
2024-03-23 07:00:00+00:00,25.922998,32.56563,0.0,0.0
2024-03-23 08:00:00+00:00,26.723,32.35084,0.0,0.0
2024-03-23 09:00:00+00:00,27.623,31.845581,0.0,0.0
2024-03-23 10:00:00+00:00,28.473,30.408247,0.0,0.0
2024-03-23 11:00:00+00:00,28.272999,30.455196,0.0,0.0
2024-03-23 12:00:00+00:00,27.272999,36.172016,0.0,0.0
2024-03-23 13:00:00+00:00,28.073,34.51953,0.3,0.3
2024-03-23 14:00:00+00:00,23.672998,43.76837,0.3,0.3
2024-03-23 15:00:00+00:00,22.922998,53.12628,0.4,0.4
2024-03-23 16:00:00+00:00,23.922998,56.94812,0.1,0.1
2024-03-23 17:00:00+00:00,23.073,69.42136,0.0,0.0
2024-03-23 18:00:00+00:00,22.922998,56.335873,0.0,0.0
2024-03-23 19:00:00+00:00,21.473,59.955376,0.0,0.0
2024-03-23 20:00:00+00:00,20.772999,62.384182,0.0,0.0
2024-03-23 21:00:00+00:00,20.172998,62.45213,0.0,0.0
2024-03-23 22:00:00+00:00,19.073,68.41394,0.0,0.0
2024-03-23 23:00:00+00:00,18.973,67.72654,0.0,0.0
2024-03-24 00:00:00+00:00,17.473,78.1417,0.0,0.0
2024-03-24 01:00:00+00:00,16.823,83.02464,0.1,0.1
2024-03-24 02:00:00+00:00,17.223,84.42504,0.0,0.0
2024-03-24 03:00:00+00:00,16.973,84.67072,0.1,0.1
2024-03-24 04:00:00+00:00,17.723,78.17892,0.1,0.1
2024-03-24 05:00:00+00:00,19.073,69.99286,0.0,0.0
2024-03-24 06:00:00+00:00,21.172998,57.767414,0.0,0.0
2024-03-24 07:00:00+00:00,23.073,47.541134,0.0,0.0
2024-03-24 08:00:00+00:00,23.373,47.152843,0.0,0.0
2024-03-24 09:00:00+00:00,23.573,48.628353,0.0,0.0
2024-03-24 10:00:00+00:00,24.073,49.244022,0.0,0.0
2024-03-24 11:00:00+00:00,25.073,43.86648,0.0,0.0
2024-03-24 12:00:00+00:00,24.323,43.658638,0.0,0.0
2024-03-24 13:00:00+00:00,23.422998,45.933758,0.1,0.1
2024-03-24 14:00:00+00:00,23.672998,43.914276,0.2,0.2
2024-03-24 15:00:00+00:00,23.022999,45.067272,0.7,0.7
2024-03-24 16:00:00+00:00,21.873,50.799545,0.4,0.4
2024-03-24 17:00:00+00:00,21.672998,52.97753,0.5,0.5
2024-03-24 18:00:00+00:00,21.422998,57.263016,0.2,0.2
2024-03-24 19:00:00+00:00,21.172998,60.47377,0.0,0.0
2024-03-24 20:00:00+00:00,21.223,60.28855,0.0,0.0
2024-03-24 21:00:00+00:00,20.973,60.62464,0.0,0.0
2024-03-24 22:00:00+00:00,20.522999,63.97449,0.0,0.0
2024-03-24 23:00:00+00:00,20.123,65.36143,0.0,0.0
2024-03-25 00:00:00+00:00,19.323,55.619133,0.0,0.0
2024-03-25 01:00:00+00:00,18.723,52.736683,0.0,0.0
2024-03-25 02:00:00+00:00,17.973,40.855927,0.0,0.0
2024-03-25 03:00:00+00:00,16.723,38.67317,0.0,0.0
2024-03-25 04:00:00+00:00,16.272999,39.234226,0.0,0.0
2024-03-25 05:00:00+00:00,16.823,38.428535,0.0,0.0
2024-03-25 06:00:00+00:00,18.123,34.6542,0.0,0.0
2024-03-25 07:00:00+00:00,19.422998,28.592548,0.0,0.0
2024-03-25 08:00:00+00:00,20.522999,25.855682,0.0,0.0
2024-03-25 09:00:00+00:00,21.473,23.013554,0.0,0.0
2024-03-25 10:00:00+00:00,21.723,24.992458,0.0,0.0
2024-03-25 11:00:00+00:00,22.373,22.183739,0.0,0.0
2024-03-25 12:00:00+00:00,22.473,19.97753,0.0,0.0
2024-03-25 13:00:00+00:00,22.073,20.469784,0.0,0.0
2024-03-25 14:00:00+00:00,21.223,21.720737,0.0,0.0
2024-03-25 15:00:00+00:00,19.172998,30.86954,0.0,0.0
2024-03-25 16:00:00+00:00,17.473,38.75406,0.0,0.0
2024-03-25 17:00:00+00:00,15.973001,49.20543,0.0,0.0
2024-03-25 18:00:00+00:00,16.123,42.819645,0.0,0.0
2024-03-25 19:00:00+00:00,16.573,35.328625,0.0,0.0
2024-03-25 20:00:00+00:00,16.223,35.60875,0.0,0.0
2024-03-25 21:00:00+00:00,15.523,37.641453,0.0,0.0
2024-03-25 22:00:00+00:00,15.023,39.29023,0.0,0.0
2024-03-25 23:00:00+00:00,13.123,46.388264,0.0,0.0
2024-03-26 00:00:00+00:00,11.523,66.61854,0.0,0.0
2024-03-26 01:00:00+00:00,11.573,69.21222,0.0,0.0
2024-03-26 02:00:00+00:00,10.823,76.32837,0.0,0.0
2024-03-26 03:00:00+00:00,10.173,80.80759,0.0,0.0
2024-03-26 04:00:00+00:00,11.723001,73.65678,0.0,0.0
2024-03-26 05:00:00+00:00,13.573,63.266407,0.0,0.0
2024-03-26 06:00:00+00:00,15.523,52.609486,0.0,0.0
2024-03-26 07:00:00+00:00,17.473,43.812607,0.0,0.0
2024-03-26 08:00:00+00:00,19.172998,37.89982,0.0,0.0
2024-03-26 09:00:00+00:00,20.623,32.983986,0.0,0.0
2024-03-26 10:00:00+00:00,21.672998,28.81727,0.0,0.0
2024-03-26 11:00:00+00:00,22.272999,27.003775,0.0,0.0
2024-03-26 12:00:00+00:00,22.522999,26.596441,0.0,0.0
2024-03-26 13:00:00+00:00,22.623,25.876694,0.0,0.0
2024-03-26 14:00:00+00:00,22.073,25.910564,0.0,0.0
2024-03-26 15:00:00+00:00,21.022999,28.430874,0.0,0.0
2024-03-26 16:00:00+00:00,19.723,31.809658,0.0,0.0
2024-03-26 17:00:00+00:00,18.522999,36.53555,0.0,0.0
2024-03-26 18:00:00+00:00,17.623,37.98443,0.0,0.0
